id,serviceorder,locatienaam,monsternummer,nummeranalyserapport,rapportdatum,monsternemer,ruimte,tappunt,product,soort,tempvoor,tempna,analyzepakket,datum,tijd,rapportversie,parameter,component,resultaat,eh,startdatumanalyse,starttijdanalyse,omschrijving order,appt nr. 1,appt nr. 2,appt nr. 3,appt nr. 4
152680,SO017839,Nieuwehagen (HW),1,5494185,2019-07-04,Giel van de Leest,Werkplaats kelder,1e tappunt na koper/zilverionisatie wastafelkraan,Drinkwater,Koud water uit tappunt,22.3,20.1,HDSC_3D_KZ,2019-06-26,13:15,1,ANA0001150,Geanalyseerd volume,500,ml,2019-06-27,12:14,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,,,,
152681,SO017839,Nieuwehagen (HW),1,5494185,2019-07-04,Giel van de Leest,Werkplaats kelder,1e tappunt na koper/zilverionisatie wastafelkraan,Drinkwater,Koud water uit tappunt,22.3,20.1,HDSC_3D_KZ,2019-06-26,13:15,1,ANA0000572,Koloniegetal 22 °C,13,kve̸ml,2019-06-27,12:09,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,,,,
152682,SO017839,Nieuwehagen (HW),1,5494185,2019-07-04,Giel van de Leest,Werkplaats kelder,1e tappunt na koper/zilverionisatie wastafelkraan,Drinkwater,Koud water uit tappunt,22.3,20.1,HDSC_3D_KZ,2019-06-26,13:15,1,ANA0001128,Koper (ICP-MS),450,µg̸l Cu,2019-06-28,16:53,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,,,,
152683,SO017839,Nieuwehagen (HW),1,5494185,2019-07-04,Giel van de Leest,Werkplaats kelder,1e tappunt na koper/zilverionisatie wastafelkraan,Drinkwater,Koud water uit tappunt,22.3,20.1,HDSC_3D_KZ,2019-06-26,13:15,1,ANA0001150,Totaal Legionella spp,<100,kve̸l,2019-06-27,12:14,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,,,,
152684,SO017839,Nieuwehagen (HW),1,5494185,2019-07-04,Giel van de Leest,Werkplaats kelder,1e tappunt na koper/zilverionisatie wastafelkraan,Drinkwater,Koud water uit tappunt,22.3,20.1,HDSC_3D_KZ,2019-06-26,13:15,1,ANA0001129,Zilver (ICP-MS),44,µg̸l Ag,2019-06-28,16:53,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,,,,
152685,SO017839,Nieuwehagen (HW),2,5494186,2019-07-04,Giel van de Leest,PG clientenkamers 0.69 en 0.70,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.3,21.1,HDSC_3D_KZ,2019-06-26,13:25,1,ANA0001150,Geanalyseerd volume,500,ml,2019-06-27,12:14,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,0.69,0.70,,
152686,SO017839,Nieuwehagen (HW),2,5494186,2019-07-04,Giel van de Leest,PG clientenkamers 0.69 en 0.70,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.3,21.1,HDSC_3D_KZ,2019-06-26,13:25,1,ANA0000572,Koloniegetal 22 °C,2,kve̸ml,2019-06-27,12:10,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,0.69,0.70,,
152687,SO017839,Nieuwehagen (HW),2,5494186,2019-07-04,Giel van de Leest,PG clientenkamers 0.69 en 0.70,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.3,21.1,HDSC_3D_KZ,2019-06-26,13:25,1,ANA0001128,Koper (ICP-MS),650,µg̸l Cu,2019-06-28,17:28,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,0.69,0.70,,
152688,SO017839,Nieuwehagen (HW),2,5494186,2019-07-04,Giel van de Leest,PG clientenkamers 0.69 en 0.70,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.3,21.1,HDSC_3D_KZ,2019-06-26,13:25,1,ANA0001150,Totaal Legionella spp,<100,kve̸l,2019-06-27,12:14,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,0.69,0.70,,
152689,SO017839,Nieuwehagen (HW),2,5494186,2019-07-04,Giel van de Leest,PG clientenkamers 0.69 en 0.70,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.3,21.1,HDSC_3D_KZ,2019-06-26,13:25,1,ANA0001129,Zilver (ICP-MS),40,µg̸l Ag,2019-06-28,17:28,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,0.69,0.70,,
152690,SO017839,Nieuwehagen (HW),3,5494187,2019-07-10,Giel van de Leest,Logeerkamer bewoners,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,25.3,21.8,HDSC_3D_KZ,2019-06-26,14:35,1,ANA0000572,Koloniegetal 22 °C,25,kve̸ml,2019-06-27,12:09,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,,,,
152691,SO017839,Nieuwehagen (HW),3,5494187,2019-07-10,Giel van de Leest,Logeerkamer bewoners,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,25.3,21.8,HDSC_3D_KZ,2019-06-26,14:35,1,ANA0001128,Koper (ICP-MS),1400,µg̸l Cu,2019-06-28,17:34,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,,,,
152692,SO017839,Nieuwehagen (HW),3,5494187,2019-07-10,Giel van de Leest,Logeerkamer bewoners,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,25.3,21.8,HDSC_3D_KZ,2019-06-26,14:35,1,ANA0001129,Zilver (ICP-MS),8.6,µg̸l Ag,2019-06-28,17:33,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,,,,
152693,SO017839,Nieuwehagen (HW),4,5494188,2019-07-04,Giel van de Leest,PG clientenkamers 0.16 en 0.17,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,25.6,23.2,HDSC_3D_KZ,2019-06-26,13:35,1,ANA0001150,Geanalyseerd volume,500,ml,2019-06-27,12:14,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,0.16,0.17,,
152694,SO017839,Nieuwehagen (HW),4,5494188,2019-07-04,Giel van de Leest,PG clientenkamers 0.16 en 0.17,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,25.6,23.2,HDSC_3D_KZ,2019-06-26,13:35,1,ANA0000572,Koloniegetal 22 °C,18,kve̸ml,2019-06-27,12:10,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,0.16,0.17,,
152695,SO017839,Nieuwehagen (HW),4,5494188,2019-07-04,Giel van de Leest,PG clientenkamers 0.16 en 0.17,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,25.6,23.2,HDSC_3D_KZ,2019-06-26,13:35,1,ANA0001128,Koper (ICP-MS),1200,µg̸l Cu,2019-06-28,17:26,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,0.16,0.17,,
152696,SO017839,Nieuwehagen (HW),4,5494188,2019-07-04,Giel van de Leest,PG clientenkamers 0.16 en 0.17,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,25.6,23.2,HDSC_3D_KZ,2019-06-26,13:35,1,ANA0001150,Totaal Legionella spp,<100,kve̸l,2019-06-27,12:14,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,0.16,0.17,,
152697,SO017839,Nieuwehagen (HW),4,5494188,2019-07-04,Giel van de Leest,PG clientenkamers 0.16 en 0.17,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,25.6,23.2,HDSC_3D_KZ,2019-06-26,13:35,1,ANA0001129,Zilver (ICP-MS),18,µg̸l Ag,2019-06-28,17:25,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,0.16,0.17,,
152698,SO017839,Nieuwehagen (HW),5,5494189,2019-07-04,Giel van de Leest,Badkamer appartement 3.66,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.8,22.5,HDSC_3D_KZ,2019-06-26,14:25,1,ANA0001150,Geanalyseerd volume,500,ml,2019-06-27,12:14,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,3.66,,,
152699,SO017839,Nieuwehagen (HW),5,5494189,2019-07-04,Giel van de Leest,Badkamer appartement 3.66,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.8,22.5,HDSC_3D_KZ,2019-06-26,14:25,1,ANA0000572,Koloniegetal 22 °C,2,kve̸ml,2019-06-27,12:09,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,3.66,,,
152700,SO017839,Nieuwehagen (HW),5,5494189,2019-07-04,Giel van de Leest,Badkamer appartement 3.66,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.8,22.5,HDSC_3D_KZ,2019-06-26,14:25,1,ANA0001128,Koper (ICP-MS),420,µg̸l Cu,2019-06-28,17:24,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,3.66,,,
152701,SO017839,Nieuwehagen (HW),5,5494189,2019-07-04,Giel van de Leest,Badkamer appartement 3.66,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.8,22.5,HDSC_3D_KZ,2019-06-26,14:25,1,ANA0001150,Totaal Legionella spp,<100,kve̸l,2019-06-27,12:14,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,3.66,,,
152702,SO017839,Nieuwehagen (HW),5,5494189,2019-07-04,Giel van de Leest,Badkamer appartement 3.66,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.8,22.5,HDSC_3D_KZ,2019-06-26,14:25,1,ANA0001129,Zilver (ICP-MS),43,µg̸l Ag,2019-06-28,17:24,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,3.66,,,
152703,SO017839,Nieuwehagen (HW),6,5494190,2019-07-04,Giel van de Leest,PG clientenkamers 0.40 en 0.41,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.0,22.1,HDSC_3D_KZ,2019-06-26,13:45,1,ANA0001150,Geanalyseerd volume,500,ml,2019-06-27,12:14,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,0.40,0.41,,
152704,SO017839,Nieuwehagen (HW),6,5494190,2019-07-04,Giel van de Leest,PG clientenkamers 0.40 en 0.41,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.0,22.1,HDSC_3D_KZ,2019-06-26,13:45,1,ANA0000572,Koloniegetal 22 °C,9,kve̸ml,2019-06-27,12:10,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,0.40,0.41,,
152705,SO017839,Nieuwehagen (HW),6,5494190,2019-07-04,Giel van de Leest,PG clientenkamers 0.40 en 0.41,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.0,22.1,HDSC_3D_KZ,2019-06-26,13:45,1,ANA0001128,Koper (ICP-MS),1000,µg̸l Cu,2019-06-28,17:30,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,0.40,0.41,,
152706,SO017839,Nieuwehagen (HW),6,5494190,2019-07-04,Giel van de Leest,PG clientenkamers 0.40 en 0.41,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.0,22.1,HDSC_3D_KZ,2019-06-26,13:45,1,ANA0001150,Totaal Legionella spp,<100,kve̸l,2019-06-27,12:14,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,0.40,0.41,,
152707,SO017839,Nieuwehagen (HW),6,5494190,2019-07-04,Giel van de Leest,PG clientenkamers 0.40 en 0.41,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.0,22.1,HDSC_3D_KZ,2019-06-26,13:45,1,ANA0001129,Zilver (ICP-MS),20,µg̸l Ag,2019-06-28,17:29,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,0.40,0.41,,
152708,SO017839,Nieuwehagen (HW),7,5494191,2019-07-04,Giel van de Leest,Verpleegkamers 1.40 en 1.41,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,25.1,22.9,HDSC_3D_KZ,2019-06-26,13:55,1,ANA0001150,Geanalyseerd volume,500,ml,2019-06-27,12:14,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,1.40,1.41,,
152709,SO017839,Nieuwehagen (HW),7,5494191,2019-07-04,Giel van de Leest,Verpleegkamers 1.40 en 1.41,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,25.1,22.9,HDSC_3D_KZ,2019-06-26,13:55,1,ANA0000572,Koloniegetal 22 °C,14,kve̸ml,2019-06-27,12:10,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,1.40,1.41,,
152710,SO017839,Nieuwehagen (HW),7,5494191,2019-07-04,Giel van de Leest,Verpleegkamers 1.40 en 1.41,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,25.1,22.9,HDSC_3D_KZ,2019-06-26,13:55,1,ANA0001128,Koper (ICP-MS),1000,µg̸l Cu,2019-06-28,17:32,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,1.40,1.41,,
152711,SO017839,Nieuwehagen (HW),7,5494191,2019-07-04,Giel van de Leest,Verpleegkamers 1.40 en 1.41,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,25.1,22.9,HDSC_3D_KZ,2019-06-26,13:55,1,ANA0001150,Totaal Legionella spp,<100,kve̸l,2019-06-27,12:14,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,1.40,1.41,,
152712,SO017839,Nieuwehagen (HW),7,5494191,2019-07-04,Giel van de Leest,Verpleegkamers 1.40 en 1.41,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,25.1,22.9,HDSC_3D_KZ,2019-06-26,13:55,1,ANA0001129,Zilver (ICP-MS),20,µg̸l Ag,2019-06-28,17:32,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,1.40,1.41,,
152713,SO017839,Nieuwehagen (HW),8,5494192,2019-07-04,Giel van de Leest,Verpleegkamers 1.52 en 1.53,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.6,20.1,HDSC_3D_KZ,2019-06-26,14:05,1,ANA0001154,Legionella non-pneumophila,3200,kve̸l,2019-07-04,13:19,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,1.52,1.53,,
152714,SO017839,Nieuwehagen (HW),8,5494192,2019-07-04,Giel van de Leest,Verpleegkamers 1.52 en 1.53,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.6,20.1,HDSC_3D_KZ,2019-06-26,14:05,1,ANA0001154,Legionella pneumophila,<100,kve̸l,2019-07-04,13:19,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,1.52,1.53,,
152715,SO017839,Nieuwehagen (HW),8,5494192,2019-07-04,Giel van de Leest,Verpleegkamers 1.52 en 1.53,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.6,20.1,HDSC_3D_KZ,2019-06-26,14:05,1,ANA0001150,Geanalyseerd volume,500,ml,2019-06-27,12:14,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,1.52,1.53,,
152716,SO017839,Nieuwehagen (HW),8,5494192,2019-07-04,Giel van de Leest,Verpleegkamers 1.52 en 1.53,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.6,20.1,HDSC_3D_KZ,2019-06-26,14:05,1,ANA0000572,Koloniegetal 22 °C,3,kve̸ml,2019-06-27,12:10,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,1.52,1.53,,
152717,SO017839,Nieuwehagen (HW),8,5494192,2019-07-04,Giel van de Leest,Verpleegkamers 1.52 en 1.53,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.6,20.1,HDSC_3D_KZ,2019-06-26,14:05,1,ANA0001128,Koper (ICP-MS),590,µg̸l Cu,2019-06-28,17:36,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,1.52,1.53,,
152718,SO017839,Nieuwehagen (HW),8,5494192,2019-07-04,Giel van de Leest,Verpleegkamers 1.52 en 1.53,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.6,20.1,HDSC_3D_KZ,2019-06-26,14:05,1,ANA0001150,Totaal Legionella spp,3200,kve̸l,2019-06-27,12:14,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,1.52,1.53,,
152719,SO017839,Nieuwehagen (HW),8,5494192,2019-07-04,Giel van de Leest,Verpleegkamers 1.52 en 1.53,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.6,20.1,HDSC_3D_KZ,2019-06-26,14:05,1,ANA0001129,Zilver (ICP-MS),32,µg̸l Ag,2019-06-28,17:36,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,1.52,1.53,,
152720,SO017839,Nieuwehagen (HW),9,5494193,2019-07-04,Giel van de Leest,Verpleegkamers 1.52 en 1.53,Direct uit muurplaat voor thermostatische douchemengkraan,Drinkwater,Koud water tot tappunt,20.1,19.5,HDSC_11,2019-06-26,14:15,1,ANA0001150,Geanalyseerd volume,500,ml,2019-06-27,13:16,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,1.52,1.53,,
152721,SO017839,Nieuwehagen (HW),9,5494193,2019-07-04,Giel van de Leest,Verpleegkamers 1.52 en 1.53,Direct uit muurplaat voor thermostatische douchemengkraan,Drinkwater,Koud water tot tappunt,20.1,19.5,HDSC_11,2019-06-26,14:15,1,ANA0001150,Totaal Legionella spp,<100,kve̸l,2019-06-27,13:16,Maandelijkse mon koper/zilver 8 mon + 1 extra mon,1.52,1.53,,
151375,SO017838,Noorderkroon (HW),1,5493305,2019-07-04,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water uit tappunt,17.4,17.4,HDSC_3D_KZ,2019-06-26,10:20,1,ANA0001150,Geanalyseerd volume,500,ml,2019-06-27,10:24,Maandelijkse mon koper/zilver 10 mon + 6 hol,,,,
151376,SO017838,Noorderkroon (HW),1,5493305,2019-07-04,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water uit tappunt,17.4,17.4,HDSC_3D_KZ,2019-06-26,10:20,1,ANA0000572,Koloniegetal 22 °C,2300,kve̸ml,2019-06-27,08:43,Maandelijkse mon koper/zilver 10 mon + 6 hol,,,,
151377,SO017838,Noorderkroon (HW),1,5493305,2019-07-04,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water uit tappunt,17.4,17.4,HDSC_3D_KZ,2019-06-26,10:20,1,ANA0001128,Koper (ICP-MS),3.5,µg̸l Cu,2019-06-28,16:23,Maandelijkse mon koper/zilver 10 mon + 6 hol,,,,
151378,SO017838,Noorderkroon (HW),1,5493305,2019-07-04,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water uit tappunt,17.4,17.4,HDSC_3D_KZ,2019-06-26,10:20,1,ANA0001150,Totaal Legionella spp,<100,kve̸l,2019-06-27,10:24,Maandelijkse mon koper/zilver 10 mon + 6 hol,,,,
151379,SO017838,Noorderkroon (HW),1,5493305,2019-07-04,Giel van de Leest,Kelder koper/zilver ruimte,1e tappunt na koper/zilverion. tapkraan groep A,Drinkwater,Koud water uit tappunt,17.4,17.4,HDSC_3D_KZ,2019-06-26,10:20,1,ANA0001129,Zilver (ICP-MS),<1,µg̸l Ag,2019-06-28,16:23,Maandelijkse mon koper/zilver 10 mon + 6 hol,,,,
151380,SO017838,Noorderkroon (HW),2,5493306,2019-07-04,Giel van de Leest,Kapsalon,Douchemengkraan,Drinkwater,Koud water uit tappunt,27.7,20.3,HDSC_3D_KZ,2019-06-26,10:30,1,ANA0001150,Geanalyseerd volume,500,ml,2019-06-27,11:11,Maandelijkse mon koper/zilver 10 mon + 6 hol,,,,
151381,SO017838,Noorderkroon (HW),2,5493306,2019-07-04,Giel van de Leest,Kapsalon,Douchemengkraan,Drinkwater,Koud water uit tappunt,27.7,20.3,HDSC_3D_KZ,2019-06-26,10:30,1,ANA0000572,Koloniegetal 22 °C,7,kve̸ml,2019-06-27,08:43,Maandelijkse mon koper/zilver 10 mon + 6 hol,,,,
151382,SO017838,Noorderkroon (HW),2,5493306,2019-07-04,Giel van de Leest,Kapsalon,Douchemengkraan,Drinkwater,Koud water uit tappunt,27.7,20.3,HDSC_3D_KZ,2019-06-26,10:30,1,ANA0001128,Koper (ICP-MS),870,µg̸l Cu,2019-06-28,16:25,Maandelijkse mon koper/zilver 10 mon + 6 hol,,,,
151383,SO017838,Noorderkroon (HW),2,5493306,2019-07-04,Giel van de Leest,Kapsalon,Douchemengkraan,Drinkwater,Koud water uit tappunt,27.7,20.3,HDSC_3D_KZ,2019-06-26,10:30,1,ANA0001150,Totaal Legionella spp,<100,kve̸l,2019-06-27,11:11,Maandelijkse mon koper/zilver 10 mon + 6 hol,,,,
151384,SO017838,Noorderkroon (HW),2,5493306,2019-07-04,Giel van de Leest,Kapsalon,Douchemengkraan,Drinkwater,Koud water uit tappunt,27.7,20.3,HDSC_3D_KZ,2019-06-26,10:30,1,ANA0001129,Zilver (ICP-MS),26,µg̸l Ag,2019-06-28,16:25,Maandelijkse mon koper/zilver 10 mon + 6 hol,,,,
151385,SO017838,Noorderkroon (HW),3,5493307,2019-07-04,Giel van de Leest,Appartement 20 PG,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,25.3,20.2,HDSC_3D_KZ,2019-06-26,10:40,1,ANA0001154,Legionella non-pneumophila,100,kve̸l,2019-07-04,14:10,Maandelijkse mon koper/zilver 10 mon + 6 hol,20,,,
151386,SO017838,Noorderkroon (HW),3,5493307,2019-07-04,Giel van de Leest,Appartement 20 PG,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,25.3,20.2,HDSC_3D_KZ,2019-06-26,10:40,1,ANA0001154,Legionella pneumophila,<100,kve̸l,2019-07-04,14:10,Maandelijkse mon koper/zilver 10 mon + 6 hol,20,,,
151387,SO017838,Noorderkroon (HW),3,5493307,2019-07-04,Giel van de Leest,Appartement 20 PG,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,25.3,20.2,HDSC_3D_KZ,2019-06-26,10:40,1,ANA0001150,Geanalyseerd volume,500,ml,2019-06-27,11:48,Maandelijkse mon koper/zilver 10 mon + 6 hol,20,,,
151388,SO017838,Noorderkroon (HW),3,5493307,2019-07-04,Giel van de Leest,Appartement 20 PG,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,25.3,20.2,HDSC_3D_KZ,2019-06-26,10:40,1,ANA0000572,Koloniegetal 22 °C,11,kve̸ml,2019-06-27,08:43,Maandelijkse mon koper/zilver 10 mon + 6 hol,20,,,
151389,SO017838,Noorderkroon (HW),3,5493307,2019-07-04,Giel van de Leest,Appartement 20 PG,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,25.3,20.2,HDSC_3D_KZ,2019-06-26,10:40,1,ANA0001128,Koper (ICP-MS),1200,µg̸l Cu,2019-06-28,17:16,Maandelijkse mon koper/zilver 10 mon + 6 hol,20,,,
151390,SO017838,Noorderkroon (HW),3,5493307,2019-07-04,Giel van de Leest,Appartement 20 PG,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,25.3,20.2,HDSC_3D_KZ,2019-06-26,10:40,1,ANA0001150,Totaal Legionella spp,100,kve̸l,2019-06-27,11:48,Maandelijkse mon koper/zilver 10 mon + 6 hol,20,,,
151391,SO017838,Noorderkroon (HW),3,5493307,2019-07-04,Giel van de Leest,Appartement 20 PG,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,25.3,20.2,HDSC_3D_KZ,2019-06-26,10:40,1,ANA0001129,Zilver (ICP-MS),23,µg̸l Ag,2019-06-28,17:14,Maandelijkse mon koper/zilver 10 mon + 6 hol,20,,,
151392,SO017838,Noorderkroon (HW),4,5493308,2019-07-04,Giel van de Leest,A.3.08 appartement 305,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.1,18.7,HDSC_3D_KZ,2019-06-26,12:15,1,ANA0001154,Legionella non-pneumophila,100,kve̸l,2019-07-04,14:09,Maandelijkse mon koper/zilver 10 mon + 6 hol,A.3.08,305,,
151393,SO017838,Noorderkroon (HW),4,5493308,2019-07-04,Giel van de Leest,A.3.08 appartement 305,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.1,18.7,HDSC_3D_KZ,2019-06-26,12:15,1,ANA0001154,Legionella pneumophila,<100,kve̸l,2019-07-04,14:09,Maandelijkse mon koper/zilver 10 mon + 6 hol,A.3.08,305,,
151394,SO017838,Noorderkroon (HW),4,5493308,2019-07-04,Giel van de Leest,A.3.08 appartement 305,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.1,18.7,HDSC_3D_KZ,2019-06-26,12:15,1,ANA0001150,Geanalyseerd volume,500,ml,2019-06-27,11:35,Maandelijkse mon koper/zilver 10 mon + 6 hol,A.3.08,305,,
151395,SO017838,Noorderkroon (HW),4,5493308,2019-07-04,Giel van de Leest,A.3.08 appartement 305,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.1,18.7,HDSC_3D_KZ,2019-06-26,12:15,1,ANA0000572,Koloniegetal 22 °C,8,kve̸ml,2019-06-27,08:42,Maandelijkse mon koper/zilver 10 mon + 6 hol,A.3.08,305,,
151396,SO017838,Noorderkroon (HW),4,5493308,2019-07-04,Giel van de Leest,A.3.08 appartement 305,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.1,18.7,HDSC_3D_KZ,2019-06-26,12:15,1,ANA0001128,Koper (ICP-MS),500,µg̸l Cu,2019-06-28,16:38,Maandelijkse mon koper/zilver 10 mon + 6 hol,A.3.08,305,,
151397,SO017838,Noorderkroon (HW),4,5493308,2019-07-04,Giel van de Leest,A.3.08 appartement 305,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.1,18.7,HDSC_3D_KZ,2019-06-26,12:15,1,ANA0001150,Totaal Legionella spp,100,kve̸l,2019-06-27,11:35,Maandelijkse mon koper/zilver 10 mon + 6 hol,A.3.08,305,,
151398,SO017838,Noorderkroon (HW),4,5493308,2019-07-04,Giel van de Leest,A.3.08 appartement 305,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,24.1,18.7,HDSC_3D_KZ,2019-06-26,12:15,1,ANA0001129,Zilver (ICP-MS),38,µg̸l Ag,2019-06-28,16:38,Maandelijkse mon koper/zilver 10 mon + 6 hol,A.3.08,305,,
151399,SO017838,Noorderkroon (HW),5,5493309,2019-07-04,Giel van de Leest,Appartement 227,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,23.2,21.1,HDSC_11,2019-06-26,11:25,1,ANA0001154,Legionella non-pneumophila,3600,kve̸l,2019-07-04,13:58,Maandelijkse mon koper/zilver 10 mon + 6 hol,227,,,
151400,SO017838,Noorderkroon (HW),5,5493309,2019-07-04,Giel van de Leest,Appartement 227,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,23.2,21.1,HDSC_11,2019-06-26,11:25,1,ANA0001154,Legionella pneumophila,<100,kve̸l,2019-07-04,13:58,Maandelijkse mon koper/zilver 10 mon + 6 hol,227,,,
151401,SO017838,Noorderkroon (HW),5,5493309,2019-07-04,Giel van de Leest,Appartement 227,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,23.2,21.1,HDSC_11,2019-06-26,11:25,1,ANA0001150,Geanalyseerd volume,500,ml,2019-06-27,11:11,Maandelijkse mon koper/zilver 10 mon + 6 hol,227,,,
151402,SO017838,Noorderkroon (HW),5,5493309,2019-07-04,Giel van de Leest,Appartement 227,Thermostatische douchemengkraan,Drinkwater,Koud water uit tappunt,23.2,21.1,HDSC_11,2019-06-26,11:25,1,ANA0001150,Totaal Legionella spp,3600,kve̸l,2019-06-27,11:11,Maandelijkse mon koper/zilver 10 mon + 6 hol,227,,,
